wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
412.0,0.13043309
412.5,0.12391855
413.0,0.11767334
413.5,0.11169014
414.0,0.10596152
414.5,0.10048005
415.0,0.09523826
415.5,0.09022869
416.0,0.08544391
416.5,0.08087651
417.0,0.07651915
417.5,0.07236456
418.0,0.06840555
418.5,0.06463504
419.0,0.06104603
419.5,0.05763166
420.0,0.0543852
420.5,0.05130003
421.0,0.04836971
421.5,0.04558791
422.0,0.04294848
422.5,0.04044542
423.0,0.03807287
423.5,0.03582517
424.0,0.03369679
424.5,0.0316824
425.0,0.02977681
425.5,0.02797501
426.0,0.02627216
426.5,0.02466358
427.0,0.02314476
427.5,0.02171135
428.0,0.02035917
428.5,0.01908417
429.0,0.0178825
429.5,0.01675044
430.0,0.01568442
430.5,0.01468103
431.0,0.01373698
431.5,0.01284914
432.0,0.01201453
432.5,0.01123026
433.0,0.01049362
433.5,0.00980198
434.0,0.00915286
434.5,0.00854389
435.0,0.00797282
435.5,0.00743748
436.0,0.00693585
436.5,0.00646597
437.0,0.00602601
437.5,0.00561421
438.0,0.00522892
438.5,0.00486856
439.0,0.00453165
439.5,0.00421676
440.0,0.00392257
440.5,0.00364781
441.0,0.00339129
441.5,0.00315188
442.0,0.00292852
442.5,0.0027202
443.0,0.00252598
443.5,0.00234495
444.0,0.00217629
444.5,0.00201919
445.0,0.00187292
445.5,0.00173676
446.0,0.00161007
446.5,0.00149221
447.0,0.00138262
447.5,0.00128073
448.0,0.00118604
448.5,0.00109807
449.0,0.00101635
449.5,0.00094048
450.0,0.00087006
450.5,0.0008047
451.0,0.00074407
451.5,0.00068784
452.0,0.0006357
452.5,0.00058737
453.0,0.00054258
453.5,0.0005011
454.0,0.00046267
454.5,0.00042709
455.0,0.00039416
455.5,0.00036368
456.0,0.00033548
456.5,0.0003094
457.0,0.00028528
457.5,0.00026299
458.0,0.00024238
458.5,0.00022334
459.0,0.00020576
459.5,0.00018951
460.0,0.00017451
460.5,0.00016067
461.0,0.00014789
461.5,0.0001361
462.0,0.00012523
462.5,0.0001152
463.0,0.00010595
463.5,9.743e-05
464.0,8.957e-05
464.5,8.233e-05
465.0,7.567e-05
465.5,6.953e-05
466.0,6.387e-05
466.5,5.866e-05
467.0,5.387e-05
467.5,4.946e-05
468.0,4.541e-05
468.5,4.168e-05
469.0,3.824e-05
469.5,3.509e-05
470.0,3.219e-05
470.5,2.952e-05
471.0,2.707e-05
471.5,2.482e-05
472.0,2.276e-05
472.5,2.086e-05
473.0,1.911e-05
473.5,1.751e-05
474.0,1.604e-05
474.5,1.47e-05
475.0,1.346e-05
475.5,1.232e-05
476.0,1.128e-05
476.5,1.033e-05
477.0,9.45e-06
477.5,8.65e-06
478.0,7.92e-06
478.5,7.24e-06
479.0,6.62e-06
479.5,6.06e-06
480.0,5.54e-06
480.5,5.07e-06
481.0,4.63e-06
481.5,4.23e-06
482.0,3.87e-06
482.5,3.54e-06
483.0,3.23e-06
483.5,2.95e-06
484.0,2.7e-06
484.5,2.46e-06
485.0,2.25e-06
485.5,2.05e-06
486.0,1.87e-06
486.5,1.71e-06
487.0,1.56e-06
487.5,1.43e-06
488.0,1.3e-06
488.5,1.19e-06
489.0,1.08e-06
489.5,9.9e-07
490.0,9e-07
490.5,8.2e-07
491.0,7.5e-07
491.5,6.8e-07
492.0,6.2e-07
492.5,5.7e-07
493.0,5.2e-07
493.5,4.7e-07
494.0,4.3e-07
494.5,3.9e-07
495.0,3.6e-07
495.5,3.3e-07
496.0,3e-07
496.5,2.7e-07
497.0,2.5e-07
497.5,2.2e-07
498.0,2e-07
498.5,1.9e-07
499.0,1.7e-07
499.5,1.5e-07
500.0,1.4e-07
500.5,1.3e-07
501.0,1.2e-07
501.5,1.1e-07
502.0,1e-07
502.5,9e-08
503.0,8e-08
503.5,7e-08
504.0,7e-08
504.5,6e-08
505.0,5e-08
505.5,5e-08
506.0,4e-08
506.5,4e-08
507.0,4e-08
507.5,3e-08
508.0,3e-08
508.5,3e-08
509.0,3e-08
509.5,2e-08
510.0,2e-08
510.5,2e-08
511.0,2e-08
511.5,2e-08
512.0,1e-08
512.5,1e-08
513.0,1e-08
513.5,1e-08
514.0,1e-08
514.5,1e-08
515.0,1e-08
515.5,1e-08
516.0,1e-08
516.5,1e-08
517.0,1e-08
517.5,0.0
518.0,0.0
518.5,0.0
519.0,0.0
519.5,0.0
520.0,0.0
520.5,0.0
521.0,0.0
521.5,0.0
522.0,0.0
522.5,0.0
523.0,0.0
523.5,0.0
524.0,0.0
524.5,0.0
525.0,0.0
525.5,0.0
526.0,0.0
526.5,0.0
527.0,0.0
527.5,0.0
528.0,0.0
528.5,0.0
529.0,0.0
529.5,0.0
530.0,0.0
530.5,0.0
531.0,0.0
531.5,0.0
532.0,0.0
532.5,0.0
533.0,0.0
533.5,0.0
534.0,0.0
534.5,0.0
535.0,0.0
535.5,0.0
536.0,0.0
536.5,0.0
537.0,0.0
537.5,0.0
538.0,0.0
538.5,0.0
539.0,0.0
539.5,0.0
540.0,0.0
540.5,0.0
541.0,0.0
541.5,0.0
542.0,0.0
542.5,0.0
543.0,0.0
543.5,0.0
544.0,0.0
544.5,0.0
545.0,0.0
545.5,0.0
546.0,0.0
546.5,0.0
547.0,0.0
547.5,0.0
548.0,0.0
548.5,0.0
549.0,0.0
549.5,0.0
550.0,0.0
550.5,0.0
551.0,0.0
551.5,0.0
552.0,0.0
552.5,0.0
553.0,0.0
553.5,0.0
554.0,0.0
554.5,0.0
555.0,0.0
555.5,0.0
556.0,0.0
556.5,0.0
557.0,0.0
557.5,0.0
558.0,0.0
558.5,0.0
559.0,0.0
559.5,0.0
560.0,0.0
560.5,0.0
561.0,0.0
561.5,0.0
562.0,0.0
562.5,0.0
563.0,0.0
563.5,0.0
564.0,0.0
564.5,0.0
565.0,0.0
565.5,0.0
566.0,0.0
566.5,0.0
567.0,0.0
567.5,0.0
568.0,0.0
568.5,0.0
569.0,0.0
569.5,0.0
570.0,0.0
570.5,0.0
571.0,0.0
571.5,0.0
572.0,0.0
572.5,0.0
573.0,0.0
573.5,0.0
574.0,0.0
574.5,0.0
575.0,0.0
575.5,0.0
576.0,0.0
576.5,0.0
577.0,0.0
577.5,0.0
578.0,0.0
578.5,0.0
579.0,0.0
579.5,0.0
580.0,0.0
580.5,0.0
581.0,0.0
581.5,0.0
582.0,0.0
582.5,0.0
583.0,0.0
583.5,0.0
584.0,0.0
584.5,0.0
585.0,0.0
585.5,0.0
586.0,0.0
586.5,0.0
587.0,0.0
587.5,0.0
588.0,0.0
588.5,0.0
589.0,0.0
589.5,0.0
590.0,0.0
590.5,0.0
591.0,0.0
591.5,0.0
592.0,0.0
592.5,0.0
593.0,0.0
593.5,0.0
594.0,0.0
594.5,0.0
595.0,0.0
595.5,0.0
596.0,0.0
596.5,0.0
597.0,0.0
597.5,0.0
598.0,0.0
598.5,0.0
599.0,0.0
599.5,0.0
600.0,0.0
600.5,0.0
601.0,0.0
601.5,0.0
602.0,0.0
602.5,0.0
603.0,0.0
603.5,0.0
604.0,0.0
604.5,0.0
605.0,0.0
605.5,0.0
606.0,0.0
606.5,0.0
607.0,0.0
607.5,0.0
608.0,0.0
608.5,0.0
609.0,0.0
609.5,0.0
610.0,0.0
610.5,0.0
611.0,0.0
611.5,0.0
612.0,0.0
612.5,0.0
613.0,0.0
613.5,0.0
614.0,0.0
614.5,0.0
615.0,0.0
615.5,0.0
616.0,0.0
616.5,0.0
617.0,0.0
617.5,0.0
618.0,0.0
618.5,0.0
619.0,0.0
619.5,0.0
620.0,0.0
620.5,0.0
621.0,0.0
621.5,0.0
622.0,0.0
622.5,0.0
623.0,0.0
623.5,0.0
624.0,0.0
624.5,0.0
625.0,0.0
625.5,0.0
626.0,0.0
626.5,0.0
627.0,0.0
627.5,0.0
628.0,0.0
628.5,0.0
629.0,0.0
629.5,0.0
630.0,0.0
630.5,0.0
631.0,0.0
631.5,0.0
632.0,0.0
632.5,0.0
633.0,0.0
633.5,0.0
634.0,0.0
634.5,0.0
635.0,0.0
635.5,0.0
636.0,0.0
636.5,0.0
637.0,0.0
637.5,0.0
638.0,0.0
638.5,0.0
639.0,0.0
639.5,0.0
640.0,0.0
640.5,0.0
641.0,0.0
641.5,0.0
642.0,0.0
642.5,0.0
643.0,0.0
643.5,0.0
644.0,0.0
644.5,0.0
645.0,0.0
645.5,0.0
646.0,0.0
646.5,0.0
647.0,0.0
647.5,0.0
648.0,0.0
648.5,0.0
649.0,0.0
649.5,0.0
650.0,0.0
650.5,0.0
651.0,0.0
651.5,0.0
652.0,0.0
652.5,0.0
653.0,0.0
653.5,0.0
654.0,0.0
654.5,0.0
655.0,0.0
655.5,0.0
656.0,0.0
656.5,0.0
657.0,0.0
657.5,0.0
658.0,0.0
658.5,0.0
659.0,0.0
659.5,0.0
660.0,0.0
660.5,0.0
661.0,0.0
661.5,0.0
662.0,0.0
662.5,0.0
663.0,0.0
663.5,0.0
664.0,0.0
664.5,0.0
665.0,0.0
665.5,0.0
666.0,0.0
666.5,0.0
667.0,0.0
667.5,0.0
668.0,0.0
668.5,0.0
669.0,0.0
669.5,0.0
670.0,0.0
670.5,0.0
671.0,0.0
671.5,0.0
672.0,0.0
672.5,0.0
673.0,0.0
673.5,0.0
674.0,0.0
674.5,0.0
675.0,0.0
675.5,0.0
676.0,0.0
676.5,0.0
677.0,0.0
677.5,0.0
678.0,0.0
678.5,0.0
679.0,0.0
679.5,0.0
680.0,0.0
680.5,0.0
681.0,0.0
681.5,0.0
682.0,0.0
682.5,0.0
683.0,0.0
683.5,0.0
684.0,0.0
684.5,0.0
685.0,0.0
685.5,0.0
686.0,0.0
686.5,0.0
687.0,0.0
687.5,0.0
688.0,0.0
688.5,0.0
689.0,0.0
689.5,0.0
690.0,0.0
690.5,0.0
691.0,0.0
691.5,0.0
692.0,0.0
692.5,0.0
693.0,0.0
693.5,0.0
694.0,0.0
694.5,0.0
695.0,0.0
695.5,0.0
696.0,0.0
696.5,0.0
697.0,0.0
697.5,0.0
698.0,0.0
698.5,0.0
699.0,0.0
699.5,0.0
700.0,0.0
700.5,0.0
701.0,0.0
701.5,0.0
702.0,0.0
702.5,0.0
703.0,0.0
703.5,0.0
704.0,0.0
704.5,0.0
705.0,0.0
705.5,0.0
706.0,0.0
706.5,0.0
707.0,0.0
707.5,0.0
708.0,0.0
708.5,0.0
709.0,0.0
709.5,0.0
710.0,0.0
710.5,0.0
711.0,0.0
711.5,0.0
712.0,0.0
712.5,0.0
713.0,0.0
713.5,0.0
714.0,0.0
714.5,0.0
715.0,0.0
715.5,0.0
716.0,0.0
716.5,0.0
717.0,0.0
717.5,0.0
718.0,0.0
718.5,0.0
719.0,0.0
719.5,0.0
720.0,0.0
720.5,0.0
721.0,0.0
721.5,0.0
722.0,0.0
722.5,0.0
723.0,0.0
723.5,0.0
724.0,0.0
724.5,0.0
725.0,0.0
725.5,0.0
726.0,0.0
726.5,0.0
727.0,0.0
727.5,0.0
728.0,0.0
728.5,0.0
729.0,0.0
729.5,0.0
730.0,0.0
730.5,0.0
731.0,0.0
731.5,0.0
732.0,0.0
732.5,0.0
733.0,0.0
733.5,0.0
734.0,0.0
734.5,0.0
735.0,0.0
735.5,0.0
736.0,0.0
736.5,0.0
737.0,0.0
737.5,0.0
738.0,0.0
738.5,0.0
739.0,0.0
739.5,0.0
740.0,0.0
740.5,0.0
741.0,0.0
741.5,0.0
742.0,0.0
742.5,0.0
743.0,0.0
743.5,0.0
744.0,0.0
744.5,0.0
745.0,0.0
745.5,0.0
746.0,0.0
746.5,0.0
747.0,0.0
747.5,0.0
748.0,0.0
748.5,0.0
749.0,0.0
749.5,0.0
750.0,0.0
750.5,0.0
751.0,0.0
751.5,0.0
752.0,0.0
752.5,0.0
753.0,0.0
753.5,0.0
754.0,0.0
754.5,0.0
755.0,0.0
755.5,0.0
756.0,0.0
756.5,0.0
757.0,0.0
757.5,0.0
758.0,0.0
758.5,0.0
759.0,0.0
759.5,0.0
760.0,0.0
760.5,0.0
761.0,0.0
761.5,0.0
762.0,0.0
762.5,0.0
763.0,0.0
763.5,0.0
764.0,0.0
764.5,0.0
765.0,0.0
765.5,0.0
766.0,0.0
766.5,0.0
767.0,0.0
767.5,0.0
768.0,0.0
768.5,0.0
769.0,0.0
769.5,0.0
770.0,0.0
770.5,0.0
771.0,0.0
771.5,0.0
772.0,0.0
772.5,0.0
773.0,0.0
773.5,0.0
774.0,0.0
774.5,0.0
775.0,0.0
775.5,0.0
776.0,0.0
776.5,0.0
777.0,0.0
777.5,0.0
778.0,0.0
778.5,0.0
779.0,0.0
779.5,0.0
780.0,0.0
780.5,0.0
781.0,0.0
781.5,0.0
782.0,0.0
782.5,0.0
783.0,0.0
783.5,0.0
784.0,0.0
784.5,0.0
785.0,0.0
785.5,0.0
786.0,0.0
786.5,0.0
787.0,0.0
787.5,0.0
788.0,0.0
788.5,0.0
789.0,0.0
789.5,0.0
790.0,0.0
790.5,0.0
791.0,0.0
791.5,0.0
792.0,0.0
792.5,0.0
793.0,0.0
793.5,0.0
794.0,0.0
794.5,0.0
795.0,0.0
795.5,0.0
796.0,0.0
796.5,0.0
797.0,0.0
797.5,0.0
798.0,0.0
798.5,0.0
799.0,0.0
799.5,0.0
800.0,0.0
