wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
573.0,1.1e-07
573.5,1.1e-07
574.0,1e-07
574.5,9e-08
575.0,8e-08
575.5,8e-08
576.0,7e-08
576.5,7e-08
577.0,6e-08
577.5,6e-08
578.0,6e-08
578.5,5e-08
579.0,5e-08
579.5,4e-08
580.0,4e-08
580.5,4e-08
581.0,4e-08
581.5,3e-08
582.0,3e-08
582.5,3e-08
583.0,3e-08
583.5,2e-08
584.0,2e-08
584.5,2e-08
585.0,2e-08
585.5,2e-08
586.0,2e-08
586.5,2e-08
587.0,1e-08
587.5,1e-08
588.0,1e-08
588.5,1e-08
589.0,1e-08
589.5,1e-08
590.0,1e-08
590.5,1e-08
591.0,1e-08
591.5,1e-08
592.0,1e-08
592.5,1e-08
593.0,1e-08
593.5,1e-08
594.0,1e-08
594.5,1e-08
595.0,0.0
595.5,0.0
596.0,0.0
596.5,0.0
597.0,0.0
597.5,0.0
598.0,0.0
598.5,0.0
599.0,0.0
599.5,0.0
600.0,0.0
600.5,0.0
601.0,0.0
601.5,0.0
602.0,0.0
602.5,0.0
603.0,0.0
603.5,0.0
604.0,0.0
604.5,0.0
605.0,0.0
605.5,0.0
606.0,0.0
606.5,0.0
607.0,0.0
607.5,0.0
608.0,0.0
608.5,0.0
609.0,0.0
609.5,0.0
610.0,0.0
610.5,0.0
611.0,0.0
611.5,0.0
612.0,0.0
612.5,0.0
613.0,0.0
613.5,0.0
614.0,0.0
614.5,0.0
615.0,0.0
615.5,0.0
616.0,0.0
616.5,0.0
617.0,0.0
617.5,0.0
618.0,0.0
618.5,0.0
619.0,0.0
619.5,0.0
620.0,0.0
620.5,0.0
621.0,0.0
621.5,0.0
622.0,0.0
622.5,0.0
623.0,0.0
623.5,0.0
624.0,0.0
624.5,0.0
625.0,0.0
625.5,0.0
626.0,0.0
626.5,0.0
627.0,0.0
627.5,0.0
628.0,0.0
628.5,0.0
629.0,0.0
629.5,0.0
630.0,0.0
630.5,0.0
631.0,0.0
631.5,0.0
632.0,0.0
632.5,0.0
633.0,0.0
633.5,0.0
634.0,0.0
634.5,0.0
635.0,0.0
635.5,0.0
636.0,0.0
636.5,0.0
637.0,0.0
637.5,0.0
638.0,0.0
638.5,0.0
639.0,0.0
639.5,0.0
640.0,0.0
640.5,0.0
641.0,0.0
641.5,0.0
642.0,0.0
642.5,0.0
643.0,0.0
643.5,0.0
644.0,0.0
644.5,0.0
645.0,0.0
645.5,0.0
646.0,0.0
646.5,0.0
647.0,0.0
647.5,0.0
648.0,0.0
648.5,0.0
649.0,0.0
649.5,0.0
650.0,0.0
650.5,0.0
651.0,0.0
651.5,0.0
652.0,0.0
652.5,0.0
653.0,0.0
653.5,0.0
654.0,0.0
654.5,0.0
655.0,0.0
655.5,0.0
656.0,0.0
656.5,0.0
657.0,0.0
657.5,0.0
658.0,0.0
658.5,0.0
659.0,0.0
659.5,0.0
660.0,0.0
660.5,0.0
661.0,0.0
661.5,0.0
662.0,0.0
662.5,0.0
663.0,0.0
663.5,0.0
664.0,0.0
664.5,0.0
665.0,0.0
665.5,0.0
666.0,0.0
666.5,0.0
667.0,0.0
667.5,0.0
668.0,0.0
668.5,0.0
669.0,0.0
669.5,0.0
670.0,0.0
670.5,0.0
671.0,0.0
671.5,0.0
672.0,0.0
672.5,0.0
673.0,0.0
673.5,0.0
674.0,0.0
674.5,0.0
675.0,0.0
675.5,0.0
676.0,0.0
676.5,0.0
677.0,0.0
677.5,0.0
678.0,0.0
678.5,0.0
679.0,0.0
679.5,0.0
680.0,0.0
680.5,0.0
681.0,0.0
681.5,0.0
682.0,0.0
682.5,0.0
683.0,0.0
683.5,0.0
684.0,0.0
684.5,0.0
685.0,0.0
685.5,0.0
686.0,0.0
686.5,0.0
687.0,0.0
687.5,0.0
688.0,0.0
688.5,0.0
689.0,0.0
689.5,0.0
690.0,0.0
690.5,0.0
691.0,0.0
691.5,0.0
692.0,0.0
692.5,0.0
693.0,0.0
693.5,0.0
694.0,0.0
694.5,0.0
695.0,0.0
695.5,0.0
696.0,0.0
696.5,0.0
697.0,0.0
697.5,0.0
698.0,0.0
698.5,0.0
699.0,0.0
699.5,0.0
700.0,0.0
700.5,0.0
701.0,0.0
701.5,0.0
702.0,0.0
702.5,0.0
703.0,0.0
703.5,0.0
704.0,0.0
704.5,0.0
705.0,0.0
705.5,0.0
706.0,0.0
706.5,0.0
707.0,0.0
707.5,0.0
708.0,0.0
708.5,0.0
709.0,0.0
709.5,0.0
710.0,0.0
710.5,0.0
711.0,0.0
711.5,0.0
712.0,0.0
712.5,0.0
713.0,0.0
713.5,0.0
714.0,0.0
714.5,0.0
715.0,0.0
715.5,0.0
716.0,0.0
716.5,0.0
717.0,0.0
717.5,0.0
718.0,0.0
718.5,0.0
719.0,0.0
719.5,0.0
720.0,0.0
720.5,0.0
721.0,0.0
721.5,0.0
722.0,0.0
722.5,0.0
723.0,0.0
723.5,0.0
724.0,0.0
724.5,0.0
725.0,0.0
725.5,0.0
726.0,0.0
726.5,0.0
727.0,0.0
727.5,0.0
728.0,0.0
728.5,0.0
729.0,0.0
729.5,0.0
730.0,0.0
730.5,0.0
731.0,0.0
731.5,0.0
732.0,0.0
732.5,0.0
733.0,0.0
733.5,0.0
734.0,0.0
734.5,0.0
735.0,0.0
735.5,0.0
736.0,0.0
736.5,0.0
737.0,0.0
737.5,0.0
738.0,0.0
738.5,0.0
739.0,0.0
739.5,0.0
740.0,0.0
740.5,0.0
741.0,0.0
741.5,0.0
742.0,0.0
742.5,0.0
743.0,0.0
743.5,0.0
744.0,0.0
744.5,0.0
745.0,0.0
745.5,0.0
746.0,0.0
746.5,0.0
747.0,0.0
747.5,0.0
748.0,0.0
748.5,0.0
749.0,0.0
749.5,0.0
750.0,0.0
750.5,0.0
751.0,0.0
751.5,0.0
752.0,0.0
752.5,0.0
753.0,0.0
753.5,0.0
754.0,0.0
754.5,0.0
755.0,0.0
755.5,0.0
756.0,0.0
756.5,0.0
757.0,0.0
757.5,0.0
758.0,0.0
758.5,0.0
759.0,0.0
759.5,0.0
760.0,0.0
760.5,0.0
761.0,0.0
761.5,0.0
762.0,0.0
762.5,0.0
763.0,0.0
763.5,0.0
764.0,0.0
764.5,0.0
765.0,0.0
765.5,0.0
766.0,0.0
766.5,0.0
767.0,0.0
767.5,0.0
768.0,0.0
768.5,0.0
769.0,0.0
769.5,0.0
770.0,0.0
770.5,0.0
771.0,0.0
771.5,0.0
772.0,0.0
772.5,0.0
773.0,0.0
773.5,0.0
774.0,0.0
774.5,0.0
775.0,0.0
775.5,0.0
776.0,0.0
776.5,0.0
777.0,0.0
777.5,0.0
778.0,0.0
778.5,0.0
779.0,0.0
779.5,0.0
780.0,0.0
780.5,0.0
781.0,0.0
781.5,0.0
782.0,0.0
782.5,0.0
783.0,0.0
783.5,0.0
784.0,0.0
784.5,0.0
785.0,0.0
785.5,0.0
786.0,0.0
786.5,0.0
787.0,0.0
787.5,0.0
788.0,0.0
788.5,0.0
789.0,0.0
789.5,0.0
790.0,0.0
790.5,0.0
791.0,0.0
791.5,0.0
792.0,0.0
792.5,0.0
793.0,0.0
793.5,0.0
794.0,0.0
794.5,0.0
795.0,0.0
795.5,0.0
796.0,0.0
796.5,0.0
797.0,0.0
797.5,0.0
798.0,0.0
798.5,0.0
799.0,0.0
799.5,0.0
800.0,0.0
